Date,Open,High,Low,Close,Volume
2018-06-01,483.8613006144524,490.0943871306618,478.67030217456494,480.0860595703125,4998356.0
2018-06-04,480.2039232121115,488.816221838215,476.6253104327567,487.4005126953125,4270156.0
2018-06-05,488.42297876565453,488.42297876565453,478.59159835571785,480.1056213378906,4710862.0
2018-06-06,481.8162601910929,488.2460212263906,479.79103427981073,486.6336364746094,4038184.0
2018-06-07,486.84989176487096,494.71499502440037,486.84989176487096,492.53240966796875,6676226.0
2018-06-08,490.7825260382104,496.28809924697237,490.01569754319115,495.5212707519531,6459878.0
2018-06-11,497.6841064210238,499.4340727496115,493.5549270793931,496.4453430175781,5171290.0
2018-06-12,497.76281309677205,499.92571688664543,491.74598880666304,494.9117126464844,7839820.0
2018-06-13,498.1756142563586,504.9395832411678,498.1756142563586,501.3216552734375,5766928.0
2018-06-14,504.8269012966414,504.8269012966414,497.2121840106222,499.4683837890625,7598848.0
2018-06-15,498.3807119378811,520.3384716796875,497.5749225895579,516.2088012695312,19957760.0
2018-06-18,517.3165794385017,520.2375647974807,508.5939029784994,510.6285400390625,8214846.0
2018-06-19,508.85587136978205,509.01703904340593,498.8036709389048,500.2339172363281,7545700.0
2018-06-20,503.0138132696903,504.56494735096993,498.7834207672219,500.85833740234375,5371802.0
2018-06-21,501.9865258877754,506.2370837486234,497.97774414110506,502.2283020019531,5798790.0
2018-06-22,500.7980155955747,505.8341983750958,500.0727856027347,502.7520446777344,4343118.0
2018-06-25,506.49907081245584,515.2217507120968,505.22994269904484,512.663330078125,7731178.0
2018-06-26,511.27313850292705,517.2762766006008,510.1651785889136,514.8387451171875,4483504.0
2018-06-27,517.296476665544,521.1239751781125,509.90337095387633,511.6761169433594,6952142.0
2018-06-28,514.2143468002049,522.957139083013,514.1941823996112,519.5728149414062,10996818.0
2018-06-29,522.9773719961735,529.8064160128764,517.0145120521092,526.663818359375,9966600.0
2018-07-02,529.4033893970858,539.8786467215335,529.4033893970858,537.7432861328125,4830144.0
2018-07-03,536.6152816461889,547.0905403495881,536.5548376250686,545.4185180664062,8127452.0
2018-07-04,544.733499335424,544.9752261862361,539.4152627102835,541.9736328125,5025722.0
2018-07-05,542.739353062202,542.7997970937569,510.9106768919242,517.3167114257812,17019902.0
2018-07-06,519.8346032099383,524.5081693451531,511.2730955035162,517.417236328125,11215356.0
2018-07-09,522.5542764365148,524.9716439450877,515.3223383126212,523.2996215820312,6644998.0
2018-07-10,527.1876908403838,529.9877892047355,521.4666060346161,524.3271484375,5974488.0
2018-07-11,530.8338421777539,540.7248758865858,520.2779733082115,532.002197265625,11899832.0
2018-07-12,534.2785372831679,534.6814318967863,517.497966789664,521.4866333007812,13272240.0
2018-07-13,529.8063586270787,536.4943986411349,523.0981542119712,530.7733154296875,19496158.0
2018-07-16,530.773345103922,557.7672827560634,518.8073462178975,536.998046875,35344680.0
2018-07-17,535.7287816445892,543.706112188857,528.879575340617,535.0036010742188,11161690.0
2018-07-18,539.7981983693784,541.248609075933,529.4034981397097,532.8482666015625,6919016.0
2018-07-19,533.0294661632429,536.6152373365366,527.4292223287124,530.4912109375,5118864.0
2018-07-20,534.2380707982471,550.8171881860824,532.3444864491457,543.1420288085938,11705738.0
2018-07-23,544.7739616178214,551.159831407114,538.3679274252603,546.304931640625,7675702.0
2018-07-24,553.7382924028019,556.961448878742,546.3250226718467,554.8462524414062,6172246.0
2018-07-25,555.5915610267757,561.5544197879725,550.1323204318468,557.5053100585938,6936922.0
2018-07-26,555.410324253683,560.1846150298348,551.6432207121932,553.2749633789062,7362218.0
2018-07-27,553.2548061422392,559.6205600471839,551.2806620862378,553.3555297851562,6493232.0
2018-07-30,551.9656672502429,553.1743511931267,543.1019850024287,544.3106689453125,6409970.0
2018-07-31,543.3233975082409,551.9654648584415,538.085769009584,549.9912719726562,7943996.0
2018-08-01,549.4677123621099,551.3411330338007,544.3106414602892,545.5394897460938,4675706.0
2018-08-02,547.7753765363275,550.6560821747407,543.9680430158978,545.378173828125,5940742.0
2018-08-03,550.4345086510656,550.4345086510656,546.3250039575981,549.5884399414062,3970390.0
2018-08-06,550.374126762335,553.9800133585193,542.9004130913489,548.198486328125,6178930.0
2018-08-07,553.577119135168,555.9743220672798,548.1984866567196,551.1395874023438,7351528.0
2018-08-08,552.6908325054541,552.9728390531483,545.2372823979981,549.0446166992188,3992358.0
2018-08-09,553.4360980905795,559.8018023526172,553.4360980905795,555.9743041992188,6409524.0
2018-08-10,558.3313600733032,559.6206031293068,553.1944538890709,558.1903076171875,4779520.0
2018-08-13,560.023545381128,568.0209940885852,555.4708163108356,567.5778198242188,9979746.0
2018-08-14,569.6727995179082,573.9435216194893,565.6640179238703,567.396484375,6151320.0
2018-08-16,570.0756467657172,578.1134228701965,568.5849565433801,575.9579467773438,6626774.0
2018-08-17,576.5019461957021,579.2214849967546,573.3190687255828,576.2803344726562,6390408.0
2018-08-20,559.2175804883624,567.255306299023,553.375610087007,557.7067260742188,16101876.0
2018-08-21,560.0235919994482,562.4409600224674,553.4765536037712,557.5860595703125,8361482.0
2018-08-23,561.2321368655046,564.6567407157248,558.1499835640132,563.0048828125,7717182.0
2018-08-24,562.6422313492282,564.8178717256466,554.4231728057932,555.3095703125,7053000.0
2018-08-27,557.2031050654176,572.0900374768307,556.5584836883293,570.2568969726562,7012950.0
2018-08-28,570.9820753786122,579.5234684318601,568.6855963623782,574.0037841796875,6496890.0
2018-08-29,577.5896657904779,577.5896657904779,566.1273345481783,568.1216430664062,5646496.0
2018-08-30,569.2094824407956,572.7348100166887,562.5012778458025,570.5792846679688,11507962.0
2018-08-31,574.16501530328,585.9295657117973,572.5534370978501,580.611328125,10875864.0
2018-09-03,583.7942576695136,591.4089752145401,576.1392605020045,577.8515625,10976328.0
2018-09-04,581.7797625760238,603.1331749143405,576.945027706971,593.9874877929688,15370124.0
2018-09-05,597.8552570282495,599.5473945348575,584.5194567142267,588.1455078125,8658978.0
2018-09-06,590.280858561791,592.657946497565,583.4719301015618,585.9296264648438,5598659.0
2018-09-07,591.7313243585546,592.3759951127685,583.2302574881991,590.4823608398438,6510605.0
2018-09-10,594.4709758343031,601.9245258532354,587.7426557600708,588.9110107421875,5629871.0
2018-09-11,592.980393523943,600.111609492858,589.8377954330608,591.6911010742188,6963561.0
2018-09-12,599.829472318131,601.5216098870213,593.2622709702872,598.6207885742188,4636617.0
2018-09-14,597.8150622304055,600.3129892243877,587.4606408939603,591.2075805664062,7896514.0
2018-09-17,592.2551520876343,596.2840987004754,583.8749234603341,584.9627685546875,5427054.0
2018-09-18,588.2260531429414,588.2260531429414,577.7507946623138,579.4429321289062,7729732.0
2018-09-19,585.8087687782216,585.8087687782216,574.6888872676941,579.966796875,4849498.0
2018-09-21,575.2126080280965,578.0731990694799,557.6061334578325,568.3231201171875,14350769.0
2018-09-24,569.2900341337996,588.1857995262679,569.2900341337996,578.758056640625,8637881.0
2018-09-25,578.75802922846,593.0607859549552,577.7507928392702,585.1640625,9602273.0
2018-09-26,589.1930447966812,589.7167782428395,573.7218830577079,578.4357299804688,6599606.0
2018-09-27,581.7797499865896,588.8706844714627,578.1134192931888,584.0359497070312,14592616.0
2018-09-28,580.973975471734,591.8924085864004,576.3004082515279,588.266357421875,7490031.0
2018-10-01,594.2695866318256,608.2903396025763,590.643534916784,601.642578125,8252398.0
2018-10-03,599.3460214793906,605.9132233988506,585.2447099063543,587.0174560546875,7792464.0
2018-10-04,587.0174259165523,588.0246624057708,566.066906940807,569.8541259765625,6173037.0
2018-10-05,574.5277421893782,589.4348434944321,571.5463120920726,583.8748779296875,8543578.0
2018-10-08,584.237451836798,587.178602100527,571.5059922648652,575.6961059570312,7259306.0
2018-10-09,577.8313199731997,582.1020413712523,566.1877073062625,578.3551025390625,6777212.0
2018-10-10,580.0875856669284,580.0875856669284,560.3457529584114,564.4149780273438,8866251.0
2018-10-11,551.9655886251168,558.3313428234537,534.4799535725238,542.578125,10985897.0
2018-10-12,545.0358618943693,551.2001200747181,533.0295825394851,546.9697265625,8909221.0
2018-10-15,554.8664501816072,568.0814133709093,549.1453662585457,563.0855102539062,6222176.0
2018-10-16,572.1103046832861,575.2529020858235,555.5110676284426,560.2249145507812,11588963.0
2018-10-17,572.1103428439208,581.6186457478495,565.14024645922,568.3634033203125,20360697.0
2018-10-19,553.5771626630026,554.1412249212236,546.325060095365,550.7971801757812,10421001.0
2018-10-22,554.9470176236057,560.0637592396047,542.9407391793748,547.8963623046875,6672840.0
2018-10-23,544.673287087389,549.5483025153428,526.4221397726102,529.8870239257812,9041701.0
2018-10-24,534.238233801473,537.0584959708624,521.4664947926832,523.601806640625,7058164.0
2018-10-25,523.7646215302866,534.6390304108576,518.2663148501475,528.4483642578125,8270469.0
2018-10-26,525.638135730253,528.4076731984894,513.093880044633,516.1077270507812,5464141.0
2018-10-29,516.189262492544,529.9146472221893,514.3972115903088,525.190185546875,7137446.0
2018-10-30,522.217002768922,540.7076170085178,519.2438737585728,537.2864379882812,8793411.0
2018-10-31,540.7891289354051,564.4522062308288,540.0967196162607,559.1168212890625,11947995.0
2018-11-01,561.8047960626571,561.8047960626571,537.2863900367108,543.06982421875,5860244.0
2018-11-02,542.4588426821027,550.4822772625552,537.69361400584,539.4449462890625,6654067.0
2018-11-05,540.4632237523168,544.6174803404614,535.1685576567779,542.4996337890625,5799426.0
2018-11-06,544.0472775634202,549.8306616734668,538.1416889750756,542.8661499023438,6975525.0
2018-11-07,548.2015660961499,551.867104056674,547.3870021049223,550.2379760742188,758956.0
2018-11-09,553.0889539971688,553.0889539971688,533.9467000664862,537.2049560546875,9694143.0
2018-11-12,542.4996525995123,550.9711385329288,539.4857556972174,541.033447265625,7118080.0
2018-11-13,540.4633808323208,543.9252789009528,534.5985082785211,542.2554321289062,4137808.0
2018-11-14,542.2552305095264,542.2552305095264,521.7282090620387,532.0731811523438,7323026.0
2018-11-15,532.7248969683084,542.4996657200204,526.7785892544258,534.6798706054688,5513390.0
2018-11-16,537.530779187257,539.6486256047015,524.7421150219718,530.158935546875,8583785.0
2018-11-19,536.7976867704311,539.2413788194619,528.8556876110811,530.8513793945312,6018930.0
2018-11-20,530.8514259418517,534.3540415758451,521.4024526935144,522.46142578125,5384830.0
2018-11-21,521.3210094432462,521.3617277036998,498.59465180101137,504.2966003417969,14359086.0
2018-11-22,506.862532235805,511.66848051184326,502.38242950009277,505.64068603515625,6632975.0
2018-11-26,505.8443126716721,511.54626144574894,488.6162618460352,506.21087646484375,15075209.0
2018-11-27,509.50974995744065,522.1354911634204,509.3468272242785,520.4249267578125,12285851.0
2018-11-28,522.094835560918,544.6989878518702,521.3209897733144,542.8255004882812,17719890.0
2018-11-29,546.5723891924054,549.7492083606659,536.6346994454998,538.4674682617188,13399070.0
2018-11-30,538.4268985024097,547.3871040750671,538.3861802386713,543.6808471679688,10445773.0
2018-12-03,548.323787770569,553.0889673818134,542.4589169064698,546.04296875,8260890.0
2018-12-04,547.8350197159812,560.6236847268974,546.8168146946828,558.1799926757812,7827923.0
2018-12-05,556.3473502197857,556.8768368381485,547.7944260948841,555.0440673828125,5177288.0
2018-12-06,550.7267387200067,558.3429424786075,541.318533810718,544.5360717773438,8039771.0
2018-12-07,547.3871044011372,558.5873613736308,542.1738739962112,556.1843872070312,5553948.0
2018-12-10,545.6764669749834,556.998877232122,541.8480060667824,545.1062622070312,5121196.0
2018-12-11,545.1063428679722,555.4513175874463,538.1010612996199,549.4235229492188,7120933.0
2018-12-12,551.5412921162655,554.4330342346219,546.2466258512825,552.6817016601562,6926183.0
2018-12-13,555.5327961948002,570.1949521061,553.9036677602114,568.3621826171875,7521474.0
2018-12-14,568.117694016859,581.3543595358117,565.6332836628642,575.1229248046875,9560576.0
2018-12-17,579.8472786571851,579.8472786571851,564.2891284208121,565.6331787109375,4778465.0
2018-12-18,559.1982993598615,559.1982993598615,549.4642476431806,551.1340942382812,8021298.0
2018-12-19,547.0204550621521,547.0204550621521,538.5082511505982,541.5628662109375,8295459.0
2018-12-20,537.6123738178984,547.020580416301,534.679962574804,543.3550415039062,11705260.0
2018-12-21,537.20509290293,537.20509290293,524.1313473632596,526.3713989257812,12802132.0
2018-12-24,535.1684888184346,536.6346939128862,527.5115681783582,528.6519775390625,8379825.0
2018-12-26,527.0229078246399,527.0229078246399,519.1623453404391,524.6199340820312,6178552.0
2018-12-27,531.7067016983813,540.2596245139049,528.6520864071229,535.0056762695312,15333902.0
2018-12-28,540.3410488011674,540.4632532968692,532.1546899493487,535.1278686523438,4736598.0
2018-12-31,537.6124236620593,539.241552218611,534.1912437498892,536.7571411132812,3373319.0
2019-01-01,538.3860765865863,542.7439740256513,532.8470514242018,541.7257690429688,2943390.0
2019-01-02,542.4997809193178,549.0162948042346,539.2822422452291,544.9841918945312,7416655.0
2019-01-03,547.3871006992933,551.4599213890202,540.1374599847597,545.0656127929688,6827249.0
2019-01-04,547.1833121311449,548.9346444423463,530.2811108260147,538.4674682617188,7889310.0
2019-01-07,541.6851109386865,548.6903421106242,538.8341366705881,547.1427001953125,8046340.0
2019-01-08,549.7900903298231,551.8265007320249,544.5768598133665,545.7987060546875,8621545.0
2019-01-09,558.9539964031933,561.8864078064543,540.8706601709346,550.7268676757812,18130292.0
2019-01-10,555.2068827159974,555.532728249884,547.8350873945076,553.6592407226562,9572493.0
2019-01-11,554.0665259763227,558.3837058814494,547.7943722906998,556.7545776367188,12281903.0
2019-01-14,575.8967491976039,578.5033639464326,566.8958269222942,571.7424926757812,19312937.0
2019-01-15,576.0597302501743,594.6317814252524,576.0597302501743,591.8622436523438,19671304.0
2019-01-16,594.5503143060685,600.9853404094114,593.4099047601375,600.1707763671875,9658944.0
2019-01-17,599.3561653231668,601.9627799972801,593.8985767248444,597.3604736328125,6903771.0
2019-01-18,594.6317938089753,599.6821011792555,591.6178966914656,595.4056396484375,5902151.0
2019-01-21,601.3111941073665,611.737604046508,597.8900151399959,606.8502197265625,8129422.0
2019-01-22,603.7956221123251,610.1084937094522,597.8900325537222,607.1353149414062,6723375.0
2019-01-23,604.691502120461,604.8951430991124,593.9800164736223,595.9757080078125,7212099.0
2019-01-24,596.3443520371522,602.8966868486704,590.5291748880688,599.5386352539062,7429783.0
2019-01-25,596.2625273126797,604.3710624467266,593.1911200634729,598.187255859375,5543112.0
2019-01-28,598.7195641086289,600.0300110106767,588.8910623722355,596.2214965820312,7944693.0
2019-01-29,594.2149433578005,600.2348817816172,586.8435657007085,596.1806640625,6760819.0
2019-01-30,596.1806253212579,601.8319844969104,590.6111003499817,594.5425415039062,5763026.0
2019-01-31,594.6243560691161,615.3461039340616,594.6243560691161,613.9127807617188,13825233.0
2019-02-01,615.387115206831,624.5194524419586,609.7766981548041,620.0556640625,6276585.0
2019-02-04,620.0146955921136,624.519425877129,613.6261790041616,619.11376953125,3945391.0
2019-02-05,611.8241437895665,622.4307436967035,611.8241437895665,618.2536010742188,4694366.0
2019-02-06,618.8270473717,628.1641442707773,617.8441871733214,625.1746215820312,5880482.0
2019-02-07,624.9698860688056,630.2117740091531,623.2908602409962,625.7479858398438,3961797.0
2019-02-08,622.4718266893599,632.5050896853397,618.2947331116629,623.208984375,5915169.0
2019-02-11,628.1232384244684,629.6384459079119,621.6527875695677,624.76513671875,5500216.0
2019-02-12,622.7585095010937,622.7585095010937,606.910068202079,614.6500244140625,7310690.0
2019-02-14,615.1003530810239,616.7384365779108,603.8385290399266,606.1318359375,4610535.0
2019-02-15,607.9746939388574,611.4146793599828,600.0299787970624,607.6880493164062,5586389.0
2019-02-18,608.0156720970807,612.3566337140543,602.8147765617418,606.950927734375,5346825.0
2019-02-19,605.3538038610995,606.5414245269986,590.7748691092584,593.2319946289062,9401334.0
2019-02-20,595.4434233281191,608.5480928924244,594.6653235746692,606.664306640625,5210675.0
2019-02-21,604.4528877588086,604.4528877588086,595.5253115613539,600.7262573242188,7202786.0
2019-02-22,599.9482322310631,604.61678137414,596.262543432374,601.9548950195312,3750833.0
2019-02-25,602.4463077767017,620.8338099018117,602.4463077767017,618.2947998046875,6547552.0
2019-02-26,613.1346848978538,616.410852169529,606.2138215287165,608.1385498046875,8319610.0
2019-02-27,610.1862201087534,611.3328987735545,600.1529567579719,602.2005615234375,5936354.0
2019-02-28,605.0262898765588,608.0567550466212,599.7844014748101,601.4224853515625,8559921.0
2019-03-01,602.4052680355632,608.8757185109415,602.4052680355632,607.6471557617188,3998826.0
2019-03-05,606.5004545348496,608.1385381392652,598.10527606222,599.9481201171875,4826505.0
2019-03-06,602.8966506089977,602.8966506089977,595.4433902050448,599.9481201171875,6076668.0
2019-03-07,601.1766836673571,601.5862045690379,590.1605614140758,592.1262817382812,5951551.0
2019-03-08,592.1262699090526,592.1262699090526,582.0520659270326,583.4443969726562,7193994.0
2019-03-11,584.2224826562593,588.4815098445738,581.0282497577801,582.54345703125,9932198.0
2019-03-12,580.7006933376064,585.5740025251808,577.9159309474641,579.0216674804688,11997387.0
2019-03-13,581.5197490877465,588.5634894326691,578.4892840592191,580.250244140625,11348867.0
2019-03-14,584.795880370228,585.5330380306991,578.4073639440849,580.1682739257812,6415187.0
2019-03-15,583.1578682349019,592.7816111446774,581.1921475593172,588.5225830078125,14638664.0
2019-03-18,590.9796997403197,592.7406599012969,577.7112103606929,581.68359375,8065544.0
2019-03-19,583.8130832408314,595.0339677862826,579.3902867711118,591.5530395507812,8917337.0
2019-03-20,595.6482779694352,607.9748497292742,595.5663937678503,605.2310791015625,13471173.0
2019-03-22,610.1862044607986,611.2918910096549,599.7843625209138,608.6300048828125,8883260.0
2019-03-25,608.0567311488095,608.0567311488095,598.351054566292,602.2005615234375,7644966.0
2019-03-26,602.2005534720806,602.2005534720806,588.9730068678833,596.0577392578125,9406261.0
2019-03-27,597.9005487476167,599.784334999026,595.566299478097,597.6548461914062,7387487.0
2019-03-28,597.9003649452376,610.1859888824685,597.9003649452376,604.2888793945312,9277241.0
2019-04-01,607.7290076156941,622.4717598220046,607.7290076156941,618.4584350585938,6584982.0
2019-04-02,621.652892981118,627.2223687172647,618.0490880981279,621.9805297851562,7283600.0
2019-04-03,619.1956148026096,621.2432193489146,611.6604200741384,616.9841918945312,6897127.0
2019-04-04,615.4281090775968,617.3937796607026,610.2681050698608,612.5614624023438,7688525.0
2019-04-05,615.0185162773181,623.2498764851698,612.6432750277303,621.8984375,6276040.0
2019-04-08,624.9698653517939,630.6622161318325,618.7042252766403,628.4098510742188,4919911.0
2019-04-09,630.6621472081993,633.1192724570623,620.9974645607392,622.963134765625,6730692.0
2019-04-10,625.748022520164,627.9594456868265,615.3461802105675,616.4928588867188,7031088.0
